,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000147,4.699260294,0.881676934,0.96273006,0.915809083,0.359767038,0.598660761
AAEL000148,2.105289366,0.280434154,1.53672882,0.18248773,0.855199983,NA
AAEL000149,4.130334729,0.753933053,1.031236509,0.731096161,0.464720419,0.68904437
AAEL000151,0,NA,NA,NA,NA,NA
AAEL000152,3.639609242,4.761374293,1.815604429,2.622473386,0.008729409,0.038334315
AAEL000154,0,NA,NA,NA,NA,NA
AAEL000157,3.105834426,0.354030762,1.169680283,0.302673104,0.762138997,0.888753489
AAEL000159,47.5949206,0.326180287,0.357940808,0.911268791,0.362153766,0.600560116
AAEL000162,2.642883099,1.207335111,1.407157077,0.857995977,0.390894685,NA
AAEL000163,49.29105395,-1.116035798,0.395119794,-2.824550465,0.004734699,0.023122575
AAEL000164,75.7737427,0.425711495,0.316225219,1.346228792,0.178228742,0.384210866
AAEL000165,0,NA,NA,NA,NA,NA
AAEL000166,3.375497877,0.894388353,1.093124726,0.818194239,0.413246284,0.646146821
AAEL000170,1.451185675,-0.111671189,1.747081312,-0.063918713,0.949034952,NA
AAEL000172,42.64845495,0.379568001,0.370500889,1.024472578,0.305612117,0.541183882
AAEL000173,28.05128574,-1.980850007,0.493797782,-4.011459915,6.03E-05,0.000504388
AAEL000174,1.822246555,0.129639062,1.734995876,0.074720098,0.940437417,NA
AAEL000175,202.0438319,-1.174849222,0.269928594,-4.35244449,1.35E-05,0.000132698
AAEL000176,0,NA,NA,NA,NA,NA
AAEL000178,24.70742711,-0.147114196,0.487924513,-0.301510157,0.763025506,0.889397074
AAEL000179,81.79424453,0.998305056,0.308984154,3.230926388,0.001233897,0.007375634
AAEL000180,53.72169213,-0.931782624,0.361589836,-2.576904913,0.009968937,0.042852086
AAEL000181,17.67998678,-1.009016752,0.635889517,-1.586779977,0.112562485,0.278822798
AAEL000182,729.8172758,0.448539657,0.284864838,1.574570098,0.115355709,0.283734452
AAEL000184,10.81970747,0.710486939,0.791115515,0.898082423,0.369141609,0.606539293
AAEL000185,372.4308235,-0.538567518,0.21987386,-2.449438592,0.01430791,0.056369209
AAEL000186,38.71867204,1.7071737,0.587783547,2.904425803,0.003679274,0.018770653
AAEL000187,4.494122511,0.22950252,1.014844713,0.226145456,0.821088291,0.92000142
AAEL000188,3.923684306,-0.63539565,1.035381083,-0.613682886,0.5394249,0.747545038
