,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000705,23.0135175,-0.50590254,0.458051396,-1.104466756,0.269390717,0.57534711
AAEL000706,128.9708673,0.524359499,0.22500921,2.33039127,0.019785481,0.106262393
AAEL000707,33.47593765,0.442232713,0.393910843,1.1226721,0.261576782,0.565948991
AAEL000708,33.15184508,-0.066887952,0.379541491,-0.176233571,0.860110447,0.954311255
AAEL000709,91.65079538,0.094753259,0.270882515,0.349794669,0.7264928,0.894758104
AAEL000713,32.96830106,-0.944096497,0.434142541,-2.174623324,0.029658355,0.141767887
AAEL000714,2.398721134,0.61701204,1.321734986,0.466819783,0.64062882,NA
AAEL000715,0,NA,NA,NA,NA,NA
AAEL000716,55.32113343,-0.418033494,0.353408632,-1.182861584,0.236864009,0.536955885
AAEL000717,0,NA,NA,NA,NA,NA
AAEL000719,28.62942041,-0.260166427,0.431660201,-0.602711174,0.546700847,0.80503498
AAEL000720,18.57603447,0.309722869,0.510737495,0.606422815,0.544234022,0.803914734
AAEL000721,7.306687687,-0.244129705,0.776606713,-0.314354358,0.753251917,0.904081026
AAEL000722,37.33896927,0.556552481,0.360033271,1.545836249,0.12214412,0.358227574
AAEL000723,0,NA,NA,NA,NA,NA
AAEL000724,24.5236547,0.385987296,0.440906996,0.875439264,0.381334944,0.684935018
AAEL000725,0,NA,NA,NA,NA,NA
AAEL000726,0,NA,NA,NA,NA,NA
AAEL000729,7.365567749,-0.873338825,0.90070299,-0.969619103,0.332236387,0.640782503
AAEL000730,18.80278831,-0.704323682,0.506297716,-1.391125536,0.164187363,0.434673604
AAEL000732,0.398733105,2.189716623,4.024538245,0.544091394,0.586378582,NA
AAEL000733,0,NA,NA,NA,NA,NA
AAEL000735,58.78532128,0.891187405,0.304774531,2.924087524,0.003454676,0.027629268
AAEL000739,0,NA,NA,NA,NA,NA
AAEL000744,172.8724998,0.485898291,0.210706542,2.306042734,0.021108245,0.111362472
AAEL000746,47.48365561,0.992933762,0.393487229,2.523420553,0.011621932,0.071579181
AAEL000747,17.2407472,-2.150565194,0.601447712,-3.575647812,0.000349362,0.004411616
AAEL000748,0.167946961,-0.79417838,4.080472857,-0.194629007,0.845683393,NA
