,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000351,1.186193086,-3.703533383,1.44245481,2.567521254,0.010242851,0.019983532
AAEL000354,11.6750961,-4.426138774,0.653762852,6.770251264,1.29E-11,7.26E-11
AAEL000356,0,#VALUE!,NA,NA,NA,NA
AAEL000357,0,#VALUE!,NA,NA,NA,NA
AAEL000359,0,#VALUE!,NA,NA,NA,NA
AAEL000360,4.011593914,-0.520452438,0.668462219,0.778581681,0.436226174,0.528797977
AAEL000362,38.6462827,1.852503898,0.235177115,-7.877058536,3.35E-15,2.54E-14
AAEL000370,132.4698698,-0.107213353,0.14176544,0.75627285,0.449485623,0.541290887
AAEL000372,86.2189897,0.26699633,0.173051867,-1.542868824,0.122862606,0.184235223
AAEL000377,0,#VALUE!,NA,NA,NA,NA
AAEL000378,72.90995941,0.236665164,0.202004896,-1.171581327,0.241365189,0.327131177
AAEL000379,1.485486895,-4.02616943,1.249361494,3.222581654,0.00127041,0.002920123
AAEL000382,0.490247548,-1.350979781,1.648759516,0.819391651,0.412562997,0.5067705
AAEL000383,18.09804586,-1.570654898,0.36773579,4.271150484,1.94E-05,5.87E-05
AAEL000384,0.277945008,-1.608262433,2.344500587,0.685972289,0.492730583,NA
AAEL000385,29.69125418,-0.439257337,0.230437482,1.906188754,0.056625721,0.093297377
AAEL000386,59.35297591,0.346214811,0.188299882,-1.838635304,0.065968845,0.106996771
AAEL000387,0.959504062,-2.634065333,1.371649294,1.920363569,0.054811992,0.090702707
AAEL000388,213.6266185,-0.326359703,0.136223106,2.395773462,0.016585337,0.030825031
AAEL000394,43.86714823,-0.142677356,0.21236353,0.671854327,0.501676439,0.589812172
AAEL000395,55.29998236,-2.305924934,0.262615963,8.780596995,1.63E-18,1.53E-17
AAEL000396,11.59208201,-1.574813841,0.40126167,3.924655549,8.69E-05,0.000238899
AAEL000397,2.852913551,-0.901448183,1.268934215,0.710397886,0.477457434,0.56571678
AAEL000399,0,#VALUE!,NA,NA,NA,NA
AAEL000401,2.378943661,-4.125373209,1.121278965,3.679167573,0.000233996,0.000606545
AAEL000403,8.115355794,-2.304756887,0.666736622,3.4567726,0.000546686,0.001339409
AAEL000404,19.99752956,-1.029731608,0.313927893,3.280153274,0.001037507,0.002421421
AAEL000405,34.81786136,-1.399624928,0.256596536,5.454574517,4.91E-08,2.00E-07
AAEL000406,105.0270585,4.186165534,0.28805489,-14.53252723,7.54E-48,2.32E-46
AAEL000407,167.2297165,0.955682978,0.116610464,-8.195516472,2.50E-16,2.04E-15
AAEL000408,68.53147637,-0.466873408,0.184435156,2.531368842,0.01136183,0.021963406
AAEL000410,385.091582,1.626194489,0.186200036,-8.733588458,2.47E-18,2.29E-17
AAEL000411,9.764856067,-2.554523119,0.470700816,5.427063289,5.73E-08,2.32E-07
AAEL000412,130.6109562,1.382823723,0.1787254,-7.73714157,1.02E-14,7.45E-14
AAEL000414,0,#VALUE!,NA,NA,NA,NA
AAEL000415,71.86776158,-2.346721762,0.236029345,9.942499975,2.72E-23,3.38E-22
AAEL000416,38.89532851,-5.352994959,0.469425082,11.40329983,4.03E-30,6.90E-29
AAEL000417,694.3315036,2.434716339,0.117416896,-20.73565579,1.65E-95,1.59E-93
AAEL000418,122.1712952,-0.977570004,0.154939979,6.309346448,2.80E-10,1.42E-09
AAEL000419,2.813467626,-1.162809758,0.745141425,1.560522229,0.118636521,0.178637618
AAEL000420,9.509070286,-2.272882222,0.543023778,4.185603492,2.84E-05,8.37E-05
AAEL000421,17.97722044,-3.075777149,0.443966715,6.927945375,4.27E-12,2.51E-11
AAEL000422,70.47393048,-0.901992742,0.182259042,4.948960197,7.46E-07,2.67E-06
AAEL000424,469.3512235,0.533889812,0.126119566,-4.233203672,2.30E-05,6.85E-05
AAEL000425,10.77348998,0.616764535,0.48656999,-1.267576191,0.204949339,0.284272466
