,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL016629,0,#VALUE!,NA,NA,NA,NA
AAEL016630,0,#VALUE!,NA,NA,NA,NA
AAEL016631,0,#VALUE!,NA,NA,NA,NA
AAEL016632,0,#VALUE!,NA,NA,NA,NA
AAEL016633,0,#VALUE!,NA,NA,NA,NA
AAEL016638,0.293265023,2.495373488,4.080472857,-0.611540274,0.540841965,NA
AAEL016639,0,#VALUE!,NA,NA,NA,NA
AAEL016640,0,#VALUE!,NA,NA,NA,NA
AAEL016647,0,#VALUE!,NA,NA,NA,NA
AAEL016673,0,#VALUE!,NA,NA,NA,NA
AAEL016679,0,#VALUE!,NA,NA,NA,NA
AAEL016682,0,#VALUE!,NA,NA,NA,NA
AAEL016683,0,#VALUE!,NA,NA,NA,NA
AAEL016685,0,#VALUE!,NA,NA,NA,NA
AAEL016687,0,#VALUE!,NA,NA,NA,NA
AAEL016688,0,#VALUE!,NA,NA,NA,NA
AAEL016689,0,#VALUE!,NA,NA,NA,NA
AAEL016691,0,#VALUE!,NA,NA,NA,NA
AAEL016692,0,#VALUE!,NA,NA,NA,NA
AAEL016697,0,#VALUE!,NA,NA,NA,NA
AAEL016703,0,#VALUE!,NA,NA,NA,NA
AAEL016705,0,#VALUE!,NA,NA,NA,NA
AAEL016711,0,#VALUE!,NA,NA,NA,NA
AAEL016712,0,#VALUE!,NA,NA,NA,NA
AAEL016718,0,#VALUE!,NA,NA,NA,NA
AAEL016724,0,#VALUE!,NA,NA,NA,NA
AAEL016726,0,#VALUE!,NA,NA,NA,NA
AAEL016727,0,#VALUE!,NA,NA,NA,NA
AAEL016728,0,#VALUE!,NA,NA,NA,NA
AAEL016729,0,#VALUE!,NA,NA,NA,NA
AAEL016730,0,#VALUE!,NA,NA,NA,NA
AAEL016731,0,#VALUE!,NA,NA,NA,NA
AAEL016732,0,#VALUE!,NA,NA,NA,NA
AAEL016733,0,#VALUE!,NA,NA,NA,NA
AAEL016737,0.187569265,-0.285128496,4.041395299,0.070551994,0.943754319,NA
AAEL016772,0.293265023,2.495373488,4.080472857,-0.611540274,0.540841965,NA
AAEL016781,0,#VALUE!,NA,NA,NA,NA
AAEL016796,0,#VALUE!,NA,NA,NA,NA
AAEL016807,0,#VALUE!,NA,NA,NA,NA
AAEL016813,0,#VALUE!,NA,NA,NA,NA
AAEL016816,0,#VALUE!,NA,NA,NA,NA
AAEL016817,0,#VALUE!,NA,NA,NA,NA
