"","A4","B4","C4","F3","G3","H3"
"AAEL023571",0,0,0,0,0,0
"AAEL023572",0,0,0,0,0,1
"AAEL023573",0,1.107739,0.78484,0,0,0
"AAEL023574",8,7,8,17,22,17
"AAEL023575",5,8,7,9,1,4
"AAEL023576",0,0,26.407893,35.238003,0,22.315982
"AAEL023577",1,4,3,1,2,3
"AAEL023578",0,0,0,0,0,0
"AAEL023579",1.99978,0,0.999886,0,0.999781,0
"AAEL023580",1,0,0,0,0,0
"AAEL023581",0,0,0,0,0,0
"AAEL023582",0,2,0,0,0,1
"AAEL023583",0,0,0,0,0,0
"AAEL023584",1,0,0,0,0,0
"AAEL023585",13,20,13,70,31,53
"AAEL023586",1,0,1,42,46,35
"AAEL023587",0,0,0,2.076135,2,0
"AAEL023588",0,0,0,0,0,0
"AAEL023589",0,0,0,0,0,0
"AAEL023590",0,0,0,0,0,0
"AAEL023591",40,35,36,101,94,47
"AAEL023592",0,0,0,0,0,0
"AAEL023593",0,0,0,1,1,0
"AAEL023594",0,0,0,0,0,0
"AAEL023595",88.862162,59.688172,103.268011,103.451323,106.247059,93.574835
"AAEL023596",0,0,0,0,0,0
"AAEL023597",0,0,0,0,0,0
"AAEL023598",0,0,0,0,0,0
"AAEL023599",0,0,1,0,0,0
"AAEL023600",3,0,2,4,1,3
"AAEL023601",8,6,5,23,14,12
"AAEL023602",0,0,0,0,0,0
"AAEL023603",32,26,19,250,153,122
"AAEL023604",0,0,0,0,0,0
"AAEL023605",50,43,39,120.990292,156.815534,182
"AAEL023606",0,0,0,0,0,0.823959
"AAEL023607",0,0,0,0,0,0
"AAEL023608",0,0,0,0,0,0
"AAEL023609",0,0,0,0,0,0
"AAEL023610",0,0,0,0,0,0
"AAEL023611",3,4,2,16,6,19
"AAEL023612",0,0,0,0,0,0
"AAEL023613",0,0,0,0,0,0
"AAEL023614",0,0,0,0,0,0
"AAEL023615",0,0,0,0,0,0
"AAEL023616",1,0,1,0,0,0
"AAEL023617",15,15,20,50,39,48
"AAEL023618",0,0,0,0,0,0
"AAEL023619",0,0,0,0,0,0
"AAEL023620",0,0,0,0,0,0
"AAEL023621",2,3,1,6,4,6
"AAEL023622",0,0.824175,0,0,0,0
"AAEL023623",5.988636,5.977738,3,11,8.942361,15
"AAEL023624",0,0,0,0,0,0
"AAEL023625",0,4,0,7,1,3
"AAEL023626",0,0,0,0,0,0
"AAEL023627",17.060335,34,33,25.180865,43.060391,19.121551
"AAEL023628",1,0,0,0,0,0
"AAEL023629",52,69,53,98,70,78
"AAEL023630",0,0,0,0,0,2
"AAEL023631",0,0,0,0,0,0
"AAEL023632",3,1,1,2,3,7
"AAEL023633",0,1,2,3,0,0
"AAEL023634",0,0,0,0,0,0
"AAEL023635",0,0,0,0,0,1
"AAEL023636",0,0,0,0,0,0
"AAEL023637",0,0.5,0.5,1,0,0.5
"AAEL023638",0,0,0,0,0,0
"AAEL023639",0,0,0.754899,0,0,0
"AAEL023640",0,0,0,0,0,0
"AAEL023641",3.33638,4.564944,14,7,3.335124,10.06456
"AAEL023642",0,0,0,0,0,0
"AAEL023643",12,20,5,0,0,0
"AAEL023644",22,40,12,70,44,34
"AAEL023645",0,0,0,0,0,0
"AAEL023646",1,3,2,3,5,5
"AAEL023647",4.417943,7.457233,12.270561,32.428244,19.47572,33.878955
"AAEL023648",0,0,0,0,0,0
"AAEL023649",0,4,1,1,0,3
"AAEL023650",0,0.318912,0,0,0.318911,0
"AAEL023651",1,5,4,23,10,6
"AAEL023652",0,1,2,0,0,1
"AAEL023653",0,0,0,3.501693,0,0
"AAEL023654",1,1,1.5,6.5,8.5,3.5
"AAEL023655",0,1,1,0,0,1
"AAEL023656",0,0,0,0,0,0
"AAEL023657",13,27,3,55,25,36
"AAEL023658",2,2,6,7,9,4
"AAEL023659",3,3,3,1,7,1
"AAEL023660",0,0,0,0,0,0
"AAEL023661",0,0,0,0,0,0
"AAEL023662",0,0,0,0,0,0
"AAEL023663",1,1,0,2,0,2
"AAEL023664",0,3,2,6,4,5
"AAEL023665",0,0,0,0,0,0
"AAEL023666",0,1,1,0,0,0
"AAEL023667",0,0,0,0,0,0
"AAEL023668",7,6,5,7,16,8
"AAEL023669",2,0,0,1,1,4
"AAEL023670",0,0,0,0,0,0
"AAEL023671",0,0,0,1.229473,0,1
"AAEL023672",1,1,1,3,3,3
"AAEL023673",3.025542,2,0,3,1,2
"AAEL023674",0,1,0,0,0,2
"AAEL023675",18,30,21,45,45,32
"AAEL023676",22,28.519564,22.181883,28.517259,21.12557,21.125574
"AAEL023677",0,1.849161,0,6.029194,0,4.016779
"AAEL023678",0,0,0,0,0,0
"AAEL023679",53,57,47,147,97,100
"AAEL023680",0,0,0,0,0,0
"AAEL023681",2959,2757,2543,2610,1939,1736
"AAEL023682",0,0,0,0,0,0
"AAEL023683",0,0,0,0,0,0
"AAEL023684",11,17,11,34,26,40
"AAEL023685",0,0,0,2.580489,0,0
"AAEL023686",0,0,0,0,0,0
"AAEL023687",0,0,0,0,0,0
"AAEL023688",0,0,0,0,0,0
"AAEL023689",0,0,1.373421,0,0,0
"AAEL023690",0,0,0,0,0,0
"AAEL023691",0,0,0,17.598744,1.254521,7
"AAEL023692",0,0,17.403846,43.052318,1.079898,0.000163
"AAEL023693",0,0,0,3,1,3
"AAEL023694",6,9,10,30,35,30
"AAEL023695",13,12,20,35,42,23
"AAEL023696",0,0,0,0,0,0
"AAEL023697",0,0,0,0,0,0
"AAEL023698",1,2,1,1.010782,1,2
"AAEL023699",2,0,0,8,2,2
"AAEL023700",0,0,0,0,0,0
"AAEL023701",6,9,3,47,30,35
"AAEL023702",0,0,0,0,0,0
"AAEL023703",2,5,12,4,7,11
"AAEL023704",1,6,2,1,2,6
"AAEL023705",0,0,0,0,0,1
"AAEL023706",1,0.999999,2,13.000001,11,18
"AAEL023707",1,0,0,0,0,1
"AAEL023708",10.464919,21.597299,15,42.539733,30.663254,51.488882
"AAEL023709",13,13,4,2,11,10
"AAEL023710",0,0,0,1,1,0
"AAEL023711",0,0,0,0,0,0
"AAEL023712",11.087463,9.19397,10.262399,55.308952,40.698524,37.224315
"AAEL023713",0,0,0,1,0,0
"AAEL023714",0,0,1,1,1,0
"AAEL023715",88.796116,107.673316,47.54949,18.418632,25.990877,15.351961
"AAEL023716",16,23,20,40,30,29
"AAEL023717",0,1,0,1,0,0
"AAEL023718",4,7,5,14,9,7
"AAEL023719",8.957909,7.914058,5.88421,6.832259,9.707677,9.749948
"AAEL023720",1,1,3,1,2,0
"AAEL023721",0,0,0,1,0,1
"AAEL023722",2,0,0,0,3,0
"AAEL023723",0,0,0,0,0,0
"AAEL023724",0,0,0,0,0,0
"AAEL023725",0,2,0,1,0,1.135906
"AAEL023726",0,0,0,0,0,0
"AAEL023727",0,0,1,2,1,0
"AAEL023728",8.497838,21.653948,9.28313,12.639019,14.00011,10.596367
"AAEL023729",12557.739427,1459.506261,4504.929785,396.583558,343.475214,207.259808
"AAEL023730",0,0,0,0,1,0
"AAEL023731",0,0,0,0,0,0
"AAEL023732",0,0,0,0,0,0
"AAEL023733",0,0,0,0,0,0
"AAEL023734",0,0,0,0,0,0
"AAEL023735",0,0,0,0,0,0
"AAEL023736",0,0,0,0,0,0
"AAEL023737",0,0,0,0,0,0
"AAEL023738",0,1,0,0,2,1
"AAEL023739",0,0,0,0,0,0
"AAEL023740",1.835704,1.835684,1.671873,0,0,0
"AAEL023741",2.412826,1.208027,1.60998,8.464865,6.548969,6.946315
"AAEL023742",108,101.677798,62,12,24,19.633466
"AAEL023743",0,0,0,0,0,0
"AAEL023744",1,3,3,5,2,2
"AAEL023745",0,0,0,0,0,1
"AAEL023746",1,3,2,47,11,9
"AAEL023747",0,1.970692,0,0,0,0
"AAEL023748",0,0,0,0,0,0
"AAEL023749",0,0,0,0,0,0
"AAEL023750",0,2,0,0,0,0
"AAEL023751",5.802756,4.443879,6.599417,14.205218,11.602644,10.739644
"AAEL023752",0,3,2,2,4,0
"AAEL023753",49,54,63,32,38,56
"AAEL023754",0,0,0,0,0,0
"AAEL023755",0,0,0,0,0,0
"AAEL023756",31,31,19,156,122,111
"AAEL023757",0,0,0,0,0,0
"AAEL023758",0,0,0,0,0,0
"AAEL023759",2,6,7,16,12,12
"AAEL023760",0,0,0,0,0,0
"AAEL023761",0,0,0,0,0,0
"AAEL023762",0,0,0,0,0,0
"AAEL023763",0,0,0,0,0,0
"AAEL023764",0,0,0,0,0,0
"AAEL023765",0,0,0,0,0,0
"AAEL023766",0,0,0,0,0,2
"AAEL023767",0,0,1,0,0,0
"AAEL023768",0,0,0,0,0,0
"AAEL023769",6113.799716,4657.383259,5371.191534,4009.22076,3016.932791,2552.824806
"AAEL023770",0,0,0,0,0,0
"AAEL023771",0,0,0,0,1.780179,0
"AAEL023772",0,0,0,1,2,2
"AAEL023773",0,0,0,0,0,0
"AAEL023774",0,0,0,0,0,0
"AAEL023775",0,0,0,0,0,0
"AAEL023776",0,0,0,0,0,0
"AAEL023777",0,0,0,0,0,1
"AAEL023778",0,0,0,0,0,0
"AAEL023779",6,0,6,0,0,0
"AAEL023780",0,0,0,0,1,0
"AAEL023781",1.253235,0,5.012939,0,0,0
"AAEL023782",0,0,0,0,0,0
"AAEL023783",0,0,0,12,2,4
"AAEL023784",0,0,0,0,0,0
"AAEL023785",0,0,0,0,0,0
"AAEL023786",25,11,20,13,14,10
"AAEL023787",0,0,0,0,0,0
"AAEL023788",1,0,1,0,1,0
"AAEL023789",0,0,1,0,0,0
"AAEL023790",0,2,0,2,2,4
"AAEL023791",0,0,0,0,0,0
"AAEL023792",0,0,0,0,0,0
"AAEL023793",0,0,0,1,0,0
"AAEL023794",0,0,0,0,0,1
"AAEL023795",0,0,0,3,0,0
"AAEL023796",1.529703,0,0,0,0,1.529703
"AAEL023797",0,0,0,0,0,0
"AAEL023798",0,0,0,0,0,0
"AAEL023799",958.743197,166.507275,99.595756,183.892888,179.302769,142.746442
"AAEL023800",0,0,0,0,0,0
"AAEL023801",0,0,1,0,0,0
"AAEL023802",0.650524,3,6,9.951571,11,1.951571
"AAEL023803",0,1,0,3,1,1
"AAEL023804",1,1,5,0,4,1
"AAEL023805",0,0,0,0,0,0
"AAEL023806",0,0,0,1,0,0
"AAEL023807",0,0,0.5,0,0,0
"AAEL023808",2,0,0,3,2,3
"AAEL023809",0,0,0,0,1,0
"AAEL023810",0,0,0,0,0,0
"AAEL023811",4.999541,0,0,0,0,0
"AAEL023812",7.888889,0,0,0,7.472567,0
"AAEL023813",0,0,0,0,0,0
"AAEL023814",0,0,0,0,0,0
"AAEL023815",3,1,0,5,5,1
"AAEL023816",139.02459,162.70257,191.487484,209.782792,158.896915,144.723562
"AAEL023817",0,0,0,0,0,0
"AAEL023818",0,0,0,0,0,0
"AAEL023819",14,14,15,35,26,24
"AAEL023820",0,0,0,0,0,0
"AAEL023821",5,7,3,46,38,18
"AAEL023822",37,75,46,76,44,41
"AAEL023823",0,0,0,0,0,0
"AAEL023824",0,0,0,0,0,0
"AAEL023825",3,6,5,13,7,15
"AAEL023826",1.658032,2,5.733873,1.647073,3,0
"AAEL023827",1,0,0,0,0,0
"AAEL023828",0,0,0,0,0,0
"AAEL023829",3,2,5,25,23.000001,18
"AAEL023830",2,0,0,0,0,0
"AAEL023831",0,0,0,0,0,0
"AAEL023832",0,0,0,0,0,0
"AAEL023833",0,0,0,0,0,1
"AAEL023834",0,0,0,5.276335,3.766141,15.396637
"AAEL023835",3,6,6,8,12,11
"AAEL023836",0,1,0,0,0,0
"AAEL023837",7.890751,3.38175,3,1.12725,0,1
"AAEL023838",0,0,0,0,0,0
"AAEL023839",0,0,0,5,1,2
"AAEL023840",0,0,0,0,0,0
"AAEL023841",0,0,0,0,0,0
"AAEL023842",3,3.467114,0,4.303406,0,10
"AAEL023843",0,0,0,0,0,0
"AAEL023844",0,2,1,121,94,40
"AAEL023845",0,1,0,0,0,0
"AAEL023846",0,0,0,0,0,0
"AAEL023847",2,0,0,1,0,0
"AAEL023848",2.8e-05,3.3e-05,1.9e-05,6e-06,1e-04,6.1e-05
"AAEL023849",0,0,0,0,0,0
"AAEL023850",8,13.107051,16.138724,90.583723,103.433532,86.639789
"AAEL023851",0,0,0,0,0,0
"AAEL023852",0,0,0,0,0,0
"AAEL023853",0,0,0,0,0,0
"AAEL023854",1,0,0,0,0,0
"AAEL023855",0.43328,0.4,0.43328,0.2,0.64992,0.2
"AAEL023856",0,0,0,0,0,0
"AAEL023857",2,8,2,5,1,1
"AAEL023858",0,0,0,0,0,0
"AAEL023859",0,0,0,0,0,0
"AAEL023860",0,0,0,0,0,0
"AAEL023861",0,0,0,0,0,0
"AAEL023862",0,0,0,0,0,0
"AAEL023863",0,0,0,0,0,0
"AAEL023864",0,0,0,0,0,0
"AAEL023865",2,1,5,2,0,2
"AAEL023866",0,0,2,0,0,0
"AAEL023867",0,0,0,0,0,0
"AAEL023868",0,0,0,0,0,0
"AAEL023869",0,0,0,0,0,0
"AAEL023870",0,0,0,2,1,0
"AAEL023871",0,0,0,0,0,0
"AAEL023872",0,0,0,0,0,0
"AAEL023873",0,0,0,0,0,0
"AAEL023874",2,0,0,1,1,0
"AAEL023875",0,0,0,0,0,0.595894
"AAEL023876",0,0,0,0,0,0
"AAEL023877",0,1,0,0,0,0
"AAEL023878",0,0,0,0,0,0
"AAEL023879",0,0,0,0,0,1
"AAEL023880",0,0,1,2.0016,3.004553,4.006177
"AAEL023881",1,0,0,0,0,0
"AAEL023882",9,5.262612,8.815436,9.746992,12.806138,9
"AAEL023883",0,0,0,0,0,0
"AAEL023884",0,0,0,2,1,1
"AAEL023885",1.092187,1,1.115835,4.181576,0.043433,6.364144
"AAEL023886",0,0,0,0,0,0
"AAEL023887",0,0,0,0,0,0
"AAEL023888",1,0,0,1.538595,0,1
"AAEL023889",0.717489,0,0,0.717489,0,0
"AAEL023890",0,0,0,0,0,0
"AAEL023891",0,0,0,0,0,0
"AAEL023892",0,0,0,0,0,0
"AAEL023893",0,0,0,0,1,0
"AAEL023894",0,0,0,1,0,0
"AAEL023895",49,96,92,218,137,180
"AAEL023896",10.017115,12.128876,10.552554,14.452655,15.448262,12.632452
"AAEL023897",0,0,0,0,0,0
"AAEL023898",0,4,4,2,2.175945,0
"AAEL023899",0,0,0,0,0,0
"AAEL023900",0,0,0,1,0,0
"AAEL023901",0,0,0,0,0,0
"AAEL023902",36,60,88,150,119,104
"AAEL023903",0,0,0,0,0,0
"AAEL023904",1,0,1,0,0,1
"AAEL023905",0,0,0,6,4,3
"AAEL023906",0,0,0,0,0,0
"AAEL023907",3,2,3,9,10,10
"AAEL023908",0,0,0,0,0,0
"AAEL023909",0.961083,2,3,11.553149,11,10.516569
"AAEL023910",0,0,0.5,0,0,0.5
"AAEL023911",0,5,5,14.724194,7,8
"AAEL023912",0,0,0,0,0,0
"AAEL023913",1,0,0,0,0,0
"AAEL023914",0,0,0,0,0,0
"AAEL023915",0,0,0,0,0,0
"AAEL023916",0,0,0,0,0,0
"AAEL023917",0,0,0,0,0,0
"AAEL023918",0,1,0,0,1,0
"AAEL023919",0,0,0,0,0,0
"AAEL023920",0,3,0,0,0,0
"AAEL023921",0,0,0,0,0,0
"AAEL023922",0,0.5,0,0,0,0
"AAEL023923",2,8,0,10,6,7
"AAEL023924",0,0,0.999972,0,1.999883,0.999946
"AAEL023925",0,0,0,0,0,0.24069
"AAEL023926",0,0,0,0,0,0
"AAEL023927",0,0,0,0,0,0
"AAEL023928",2,0,1,9,7,3
"AAEL023929",0,0,0,0,0,0
"AAEL023930",0,1,0,0,0,0
"AAEL023931",0.5,0,1.5,0.5,0.5,0.5
"AAEL023932",0.5,0,0,12.5,1,0.5
"AAEL023933",1,0,0,2,0,0
"AAEL023934",0,0,0,0,0,0
"AAEL023935",1,2,2,14,6,5
"AAEL023936",0,2,0,2,2,3
"AAEL023937",0,0,0,0,0,0
"AAEL023938",0,0,0,1,0,0
"AAEL023939",0,0,4,2.633281,0,2.779933
"AAEL023940",0,0,0,0,0,0
"AAEL023941",1,0,0,3.426996,0,0
"AAEL023942",1,0,2,1,0,2
"AAEL023943",0,0,0,0,0,0
"AAEL023944",0,0,0,0,0,0
"AAEL023945",1,0,0,0,0,0
"AAEL023946",0,0,0,0,0,0
"AAEL023947",0,0,0,0,0,0
"AAEL023948",1,0,1,3,3,2
"AAEL023949",0,0,0,0,0,0
"AAEL023950",0,0,0,0,0,0
"AAEL023951",0,1,0,0,0,0
"AAEL023952",8.681786,4.753754,3,10,16,10
"AAEL023953",1,1,0,0,2,1
"AAEL023954",0,0,0,1,0,0
"AAEL023955",31.088098,17.088098,19.044049,63.176195,108.044049,38.572976
"AAEL023956",0,0,0,1,1,0
"AAEL023957",0,0,0,0,0,0
"AAEL023958",3,3,0,4,2,6
"AAEL023959",2,3,7,8,5,4
"AAEL023960",0,0,0,0,1,0
"AAEL023961",0,0,0,0,0,0
"AAEL023962",0,0,0,0,0,0
"AAEL023963",0,0,0,0,0,0
"AAEL023964",0,0,0,0,0,0
"AAEL023965",0,0,0,0.68652,0,1.434064
"AAEL023966",3,1,0,3.692568,5,6
"AAEL023967",76,65,36,45,32,41
"AAEL023968",0,0,0,0,0,0
"AAEL023969",0,0,0,0,0,0
"AAEL023970",0,0,0,0,0,0
"AAEL023971",0,0,0,0,0,0
"AAEL023972",0,0,0,0,0,0
"AAEL023973",0.696203,0,0,2.658228,0.481013,2.392405
"AAEL023974",0,0,0,0,0,1
"AAEL023975",0,0,0,0,0,0
"AAEL023976",9,8,15,11,10,12
"AAEL023977",31.5,20,40,73,59.5,43.5
"AAEL023978",0,0,0,1,1,1
"AAEL023979",0,0,0,0,0,0
"AAEL023980",0,0,0,0,0,1
"AAEL023981",8.852614,11.661062,17,43.983802,27.168741,48.869008
"AAEL023982",0,0,0,0,0,0
"AAEL023983",3742,3711,2162,3815,2806,2433
"AAEL023984",0,0,0,1,0,0
"AAEL023985",0.999999,4,2,4,7,3
"AAEL023986",0,0,0,0,0,0
"AAEL023987",0,0,0,0,0,0
"AAEL023988",4.550303,1.240059,0,7.646986,3.325511,3.818645
"AAEL023989",0,0,0,13,12,22
"AAEL023990",0,0,0,3,1,1
"AAEL023991",6,14,11,37,23,18
"AAEL023992",0,1,0,0,0,4
"AAEL023993",0,0,0,0,0,0
"AAEL023994",1,1,0,0,0,2
"AAEL023995",0,0,0,0,0,0
"AAEL023996",1,0,0,1,1,0
"AAEL023997",0,0,0,1,0,0
"AAEL023998",0,0,0,0,0,0
"AAEL023999",1,0,0,0,2,3
"AAEL024000",0,0,0,0,0,0
"AAEL024001",0,0,0,0,0,0
"AAEL024002",0,0,0,0,0,0
"AAEL024003",3,0,1,5,2,2
"AAEL024004",2,1,0,1,1,2
"AAEL024005",0,0,0,0,0,1
"AAEL024006",0,0,0,0,0,0
"AAEL024007",0,0,0,0,0,0
"AAEL024008",2,0,2,6,5,4
"AAEL024009",0,0,0,0,0,0
"AAEL024010",0,0,0,0,0,0
"AAEL024011",5.300636,5.439075,10.027785,4.375827,2.46486,1.511531
"AAEL024012",2,0,1,0,2,0
"AAEL024013",0,0,0,0,0,0
"AAEL024014",4.585062,3,3,17.522554,14.943415,18.780692
"AAEL024015",0,0,0,0,0,0
"AAEL024016",0,0,0,0,0,0
"AAEL024017",0,0,0,0,0,0
"AAEL024018",2.396396,0,1.568855,0,0,0
"AAEL024019",0.5,0,1.5,0.5,0.5,0.5
"AAEL024020",0,0,0,0,0,0
"AAEL024021",0,2,3,3,1,4
"AAEL024022",19,31,19,69,61,42
"AAEL024023",0,0,0,0,0,0
"AAEL024024",0,0,0,0,0,0
"AAEL024025",0,0,0,0,0,1
"AAEL024026",0,0,1,3,0,1
"AAEL024027",0,1,0,0,0,0
"AAEL024028",0,0,0,0,0,0
"AAEL024029",0,0,0,0,0,1
"AAEL024030",0,0,0,0,0,0
"AAEL024031",0,0,0,0,0,0
"AAEL024032",0,0,0,0,3,0
"AAEL024033",0,0,0,0,0,0
"AAEL024034",0,1,0,0,0,1
"AAEL024035",0,0,0,0,0,0
"AAEL024036",0,0,0,0,0,0
"AAEL024037",0,0,0,0,0,0
"AAEL024038",4,4,4,13.619107,5.347888,8
"AAEL024039",5,2,0,1,1,0
"AAEL024040",447.5,254,248.5,610,564,377
"AAEL024041",0,0,0,0,0,0
"AAEL024042",0,0,0,0,0,0
"AAEL024043",0,0,0,0,0,0
"AAEL024044",0,0,0,0,0,0
"AAEL024045",0,0,0,0,0,0
"AAEL024046",0,0,0,0,0,0
"AAEL024047",0,0,1,0,0,0
"AAEL024048",0,0,0,0,1,0
"AAEL024049",0,0,0,0,0,0
"AAEL024050",3.828831,1.998907,0,0,0,0.999124
"AAEL024051",5,9,11,20,13,19
"AAEL024052",0,0,0,0,0,0
"AAEL024053",72,91,62,180,203,167
"AAEL024054",0,0,0,0,0,0
"AAEL024055",2,2,4,18,14,15
"AAEL024056",0,0,0,0,0,0
"AAEL024057",0,0,0,0,0,0
"AAEL024058",1.268231,1.355241,0,0,0,0
"AAEL024059",0,0,0,0,6,0
"AAEL024060",0,0,0,0,0,0
"AAEL024061",0,0,0,0,0,0
"AAEL024062",0,0,1.7e-05,0,0,0
"AAEL024063",143,103,57,288,198,163
"AAEL024064",0,0,0,0,0,0
"AAEL024065",0,0,0,0,0,0
"AAEL024066",0,0,0,1,0,0.025939
"AAEL024067",0,0,0,0,0,0
"AAEL024068",0,0,0,0,0,0
"AAEL024069",0,0,0,0,0,0
"AAEL024070",17,31,15,75,65,48
"AAEL024071",0,4,1,3.272331,1.636166,3
"AAEL024072",0,0,0,3,0,0
"AAEL024073",0,2,5,1,4,4
"AAEL024074",1,1,10,10,3,1.097194
"AAEL024075",0,0,0,0,0,0
"AAEL024076",0,0,0,0,0,0
"AAEL024077",0,0,0,0,0,0
"AAEL024078",0,0,0,0,0,0
"AAEL024079",6,0,0,8.780488,0,2.195122
"AAEL024080",0,0,0,0,0,1
"AAEL024081",0,0,0,0,0,0
"AAEL024082",0,0,0,0,0,0
"AAEL024083",1.162246,0,2.110215,0,1,1
"AAEL024084",0,0,0,0,0,0
"AAEL024085",0,3.701727,0,13.337978,14,0
"AAEL024086",0,0,0,0,2,0
"AAEL024087",0,0,0,0,0,0
"AAEL024088",0,1.965566,0,0,0.477531,0
"AAEL024089",0,0,0,0,0,0
"AAEL024090",0.001628,0.002484,15,0.001173,0.01032,1e-06
"AAEL024091",0.328677,0.768404,0.368793,0.159019,0.668072,0.400244
"AAEL024092",0,0,0,0,0,0
"AAEL024093",0,0,0,0,0,0
"AAEL024094",0,0,0,0,0,0
"AAEL024095",0,0,0,0,0,0
"AAEL024096",0,0,0,0,0,0
"AAEL024097",0,1,0,3,2,1
"AAEL024098",316.124809,217.617859,302.712167,425.039385,353.987203,327.316496
"AAEL024099",0,0,0,0,0,0
"AAEL024100",6,7,3,37,16,16
"AAEL024101",0,0,0,0,0,0
"AAEL024102",0,0,0,0,0,0
"AAEL024103",0,0,0,1,0,0
"AAEL024104",0,1,0,1,1,0
"AAEL024105",0,0,0,0,0,0
"AAEL024106",2,5,3,11,5,6
"AAEL024107",0,0,0,0,1.69934,1.276825
"AAEL024108",0,0,1,0,0,0
"AAEL024109",3,0,0,0,0,2
"AAEL024110",0,1,2.764763,3.599529,0,3.109792
"AAEL024111",0,0,0,0,0,0
"AAEL024112",0,0,0,0,2,2
"AAEL024113",3,4,3,7,10,11
"AAEL024114",0,0,0,0,1,0
"AAEL024115",1,4.523241,1,2,8.872526,4.814848
"AAEL024116",0,0,0,1,0,0
"AAEL024117",0,0,0,0,0,0
"AAEL024118",0,0,0,0,0,0
"AAEL024119",34,43,39,163,124,86
"AAEL024120",0,0,0,0,0,0
"AAEL024121",2,0,0,0,0,0
"AAEL024122",0,1,4,0,1,1
"AAEL024123",0,0,0,0,0,0
"AAEL024124",0,0,0,0,0,0
"AAEL024125",0,0,0,0,0,0
"AAEL024126",4,3,3,5,2,4
"AAEL024127",0,0,0,0,0,0
"AAEL024128",0,0,0,0,0,0
"AAEL024129",0,0,0,0,0,0
"AAEL024130",1,1,1,2,0,2
"AAEL024131",0,0,0,0,0,0
"AAEL024132",4,6,2,1,0,1
"AAEL024133",0,0,0,0,0,0
"AAEL024134",19.999998,19.333331,15.333331,185.666665,204.001473,142.333289
"AAEL024135",0,0,0,0,0,0
"AAEL024136",0,1,1,3,0,1
"AAEL024137",0,0,1,0,0,0
"AAEL024138",0,0,0,0,0,0
"AAEL024139",0,1,0,0,0,1
"AAEL024140",0,0,0,0,0,0
"AAEL024141",16,25,7.000001,49,47.999999,40
"AAEL024142",0,0,0,0,1,0
"AAEL024143",0,0,0,0,0,0
"AAEL024144",2,3,1,24,10,10
"AAEL024145",0,0,0,0,0,0
"AAEL024146",0,0,0,0,0,0
"AAEL024147",10,5,3,11,9,11
"AAEL024148",0,0,0,0,0,0
"AAEL024149",1.460997,2.603345,0,3.572696,2.343388,0
"AAEL024150",0,0,0,0,0,0
"AAEL024151",0,0,0,0,0,0
"AAEL024152",0,0,2.155461,0,0,0
"AAEL024153",30.999999,20,86,46.000001,37,33
"AAEL024154",0,1,0,6,6,2
"AAEL024155",0,0,0,0,0,0
"AAEL024156",0,0,0,3,0,0
"AAEL024157",0,0,0,0,0,0
"AAEL024158",0,0,0,0,0,0
"AAEL024159",0,0,0,0,0,0
"AAEL024160",0,0,0,0,0,0
"AAEL024161",0,4,7,13,16,16
"AAEL024162",0,0,0,0,0,0
"AAEL024163",0,0,0,0,0,0
"AAEL024164",0,3,1,8,4,9
"AAEL024165",0,0,0,1.276788,1,0
"AAEL024166",0,0,0,0,0,0
"AAEL024167",0,0,0,0,0,0
"AAEL024168",0,0,0,0,0,0
"AAEL024169",0,0,0,0,0,0
"AAEL024170",64.687579,92.523696,56.281549,156.796946,160.661853,103.533706
"AAEL024171",0,0,0,1,2,1
"AAEL024172",0,0,0,0,1,1
"AAEL024173",0,0,0,0,0,0
"AAEL024174",0,1,2,2,2,0
"AAEL024175",1,5,0,9,9.346886,4
"AAEL024176",0,0,0,0,0,0
"AAEL024177",0,0,0,0,0,0
"AAEL024178",1.832317,3,2,8.928214,8.097813,5.138015
"AAEL024179",29,17,20,36,52,42
"AAEL024180",10,11,5.5,38.5,20.5,23.5
"AAEL024181",1,0,0,2,0,1
"AAEL024182",0,0,0,0,0,0
"AAEL024183",0,0,0,0,0,0
"AAEL024184",31,67,20,259,205,242
"AAEL024185",0,0,0,0,0,0
"AAEL024186",135,101.000001,75,173,160,154
"AAEL024187",0,0,0,0,0,0
"AAEL024188",56,51,31,53,71.982788,56
"AAEL024189",0,0,0,0,0,0
"AAEL024190",0,0,0,2.012522,0,0
"AAEL024191",18,18,12,60,87,44
"AAEL024192",0,0,0,0,0,0
"AAEL024193",0,0,2.42656,1,2,0
"AAEL024194",0.5,1,0,3.75,0.5,0
"AAEL024195",33,21,44,149,95,98
"AAEL024196",321.445632,629.223557,360.342108,61.653733,109.080969,88.763404
"AAEL024197",0,0,0,0,0,0
"AAEL024198",1,0,2,1,1,1.060871
"AAEL024199",0,0,0,0,0,0
"AAEL024200",2,0,3,10,7,12
"AAEL024201",0,1,0,0,0,0
"AAEL024202",0,0,0,0,0,0
"AAEL024203",0,0,0,0,0,0
"AAEL024204",17,17,21,55,53.999999,36
"AAEL024205",0,0,0,0,0,0
"AAEL024206",0,2,0,0,0,0
"AAEL024207",0,0,0,2.797021,1,1
"AAEL024208",0,0,0,0,0,0
"AAEL024209",0,0,0,0,0,0
"AAEL024210",10,24,17,86,77,77
"AAEL024211",11,9.004569,4,12.659862,12,14.569034
"AAEL024212",0,0,0,0,0,0
"AAEL024213",0,0,0,0,0,0
"AAEL024214",0,0,0,0,0,0
