,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP012202,445.9931113,-0.504140876,0.16625582,3.032320176,0.002426816,0.012106188
AGAP012203,77.6627523,0.024413669,0.253709561,-0.096226838,0.923340416,0.967439272
AGAP012204,40.25103945,-0.666273837,0.333414632,1.998334125,0.045680448,0.139811809
AGAP012207,30.91517346,0.483805838,0.405682993,-1.192571161,0.233037366,0.463830391
AGAP012208,16.41475328,0.512275727,0.509402861,-1.005639674,0.314588932,0.563481619
AGAP012212,0,#VALUE!,NA,NA,NA,NA
AGAP012216,4.184862566,0.85322356,1.06256903,-0.80298177,0.421985272,0.666332938
AGAP012217,3.888289002,0.149623965,1.023773049,-0.146149545,0.883803335,0.950686272
AGAP012218,0,#VALUE!,NA,NA,NA,NA
AGAP012219,49.99086662,0.235338563,0.318315442,-0.739324996,0.459709674,0.697338581
AGAP012220,263.7163099,-6.435276149,1.222140727,5.265577038,1.40E-07,1.53E-06
AGAP012221,0.692930575,0.807045976,2.383772931,-0.338558243,0.734942544,NA
AGAP012224,0,#VALUE!,NA,NA,NA,NA
AGAP012225,0.768559406,-1.098955149,2.407476581,0.456475946,0.648047764,NA
AGAP012226,38.56715197,0.156050892,0.351168793,-0.444375739,0.656770951,0.833762071
AGAP012227,20.45601751,0.008152708,0.466650173,-0.017470707,0.986061102,0.995233763
AGAP012228,70.20273321,-0.739057206,0.271809213,2.719029274,0.006547381,0.028023309
AGAP012229,43.48733928,-0.324381164,0.323114107,1.003921391,0.315416505,0.564381625
AGAP012230,45.01873358,4.410793729,0.532528575,-8.282736248,1.20E-16,2.88E-15
AGAP012231,105.5223674,3.829510117,0.833508665,-4.594445478,4.34E-06,3.75E-05
AGAP012235,229.5996035,-0.114228714,0.183793345,0.621506258,0.534266578,0.753809151
AGAP012236,80.60446496,0.363975202,0.251930979,-1.444741741,0.148530441,0.33889323
AGAP012239,43.80653224,0.805235558,0.320270864,-2.514232948,0.011929161,0.046411976
AGAP012240,112.5564489,1.180034847,0.227870648,-5.178529378,2.24E-07,2.36E-06
AGAP012241,0,#VALUE!,NA,NA,NA,NA
AGAP012244,0,#VALUE!,NA,NA,NA,NA
AGAP012245,0.773193256,0.112855901,2.258487768,-0.049969675,0.960146554,NA
AGAP012246,2.954073147,-0.024678886,1.137505416,0.021695621,0.982690757,0.992524525
AGAP012247,9.093369127,0.960755517,0.712618874,-1.34820386,0.177592823,0.384607212
AGAP012248,132.7346672,0.037972746,0.202896495,-0.187153286,0.85154045,0.934109286
AGAP012249,110.4393291,-0.276096537,0.230862404,1.195935465,0.231721744,0.462165611
AGAP012250,74.09214302,-0.246722793,0.262438155,0.940117845,0.347157116,0.599427843
AGAP012251,1336.39151,-4.644812672,0.1633976,28.42644375,9.53E-178,5.51E-175
AGAP012252,68.52594989,0.994522773,0.265778371,-3.741925164,0.000182616,0.001193604
AGAP012255,4.783816841,-0.287784416,0.96218477,0.299094753,0.76486775,0.893546712
AGAP012256,713.5939556,-0.416926999,0.141478453,2.946929304,0.003209466,0.015357311
