,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP000334,107.9123535,-0.031694237,0.253682469,0.124936648,0.900573705,0.976157171
AGAP000336,58.30776138,0.166928473,0.296221744,-0.563525386,0.573077179,0.861532365
AGAP000337,34.18012006,-0.025679053,0.369229092,0.069547752,0.944553624,0.98822641
AGAP000338,27.1127883,0.067437787,0.395146618,-0.170665226,0.864487007,0.973072657
AGAP000339,41.48251356,0.261800615,0.325462504,-0.804395626,0.421168527,0.762978725
AGAP000340,311.3897224,-0.765930696,0.169316211,4.523670174,6.08E-06,7.90E-05
AGAP000341,0.282377545,-1.383451861,3.593742308,0.384961342,0.700266057,NA
AGAP000342,10.34284195,0.472597887,0.625269021,-0.755831284,0.449750357,0.78894633
AGAP000343,2.983961048,-0.613273517,1.163147542,0.527253418,0.598017618,0.875395335
AGAP000344,0.273289909,-1.34307699,3.993897864,0.336282257,0.736658028,NA
AGAP000345,0,#VALUE!,NA,NA,NA,NA
AGAP000346,8.157419475,-0.971564214,0.787040264,1.234453,0.21703415,0.559524159
AGAP000347,0.140738804,-0.474363846,4.080472857,0.116252175,0.907452687,NA
AGAP000348,13.13842329,0.384381903,0.579010281,-0.663860237,0.506779768,0.822510085
AGAP000349,49.3093972,0.286597234,0.317573125,-0.902460604,0.36681224,0.725168689
AGAP000351,0.757233263,2.029585107,2.570354125,-0.789613029,0.429753797,NA
AGAP000352,13.29245599,-6.942417404,1.278854626,5.428621253,5.68E-08,9.78E-07
AGAP000354,147.0538066,0.182864396,0.202425278,-0.903367395,0.366330938,0.724759724
AGAP000355,21.32123628,0.441125203,0.450129568,-0.979996059,0.327088064,0.688032189
AGAP000356,3.069802447,-4.828686678,1.530345659,3.155291519,0.001603378,0.012500519
AGAP000357,0,#VALUE!,NA,NA,NA,NA
AGAP000358,539.8786114,0.501692783,0.176955427,-2.83513647,0.004580611,0.030666138
AGAP000359,2.787287243,-1.935746912,1.377962777,1.404788971,0.16008404,0.466015181
AGAP000360,27.42300291,-0.461903218,0.395749289,1.16716121,0.243145273,0.598449315
AGAP000361,2.178850262,-0.828133282,1.350013689,0.613425841,0.539594804,0.844138096
AGAP000363,9.02750275,-0.239906809,0.688988221,0.348201611,0.727688778,0.933671299
AGAP000364,0.324159951,0.487408186,3.460743609,-0.140839149,0.887997015,NA
AGAP000365,1213.706766,1.078398178,0.155997596,-6.912915372,4.75E-12,1.25E-10
AGAP000366,86.61722085,2.581158454,0.303686579,-8.499415613,1.91E-17,7.93E-16
AGAP000367,2147.556721,2.857634618,0.141560602,-20.1866521,1.28E-90,1.10E-87
AGAP000368,35.62316473,0.042198888,0.365824612,-0.115352787,0.9081655,0.977798728
AGAP000369,1.371940483,0.516258441,1.669234445,-0.309278569,0.757109632,0.941556294
AGAP000372,197.6629805,-0.621152813,0.193406277,3.211647634,0.001319761,0.010548251
AGAP000374,12.82069536,0.4323983,0.58444114,-0.739849183,0.459391512,0.795264757
AGAP000375,217.1579155,-0.296271163,0.186538479,1.588257633,0.112228094,0.371896496
AGAP000376,816.9524241,0.010741629,0.261430171,-0.041087945,0.967225785,0.992772419
AGAP000377,4.469589382,1.342359521,0.97737448,-1.373434184,0.169617409,0.482509103
AGAP000378,643.2542193,-0.271231956,0.169975273,1.595714196,0.110552618,0.367622819
AGAP000379,0,#VALUE!,NA,NA,NA,NA
AGAP000380,372.2583487,-0.433305691,0.184201236,2.35234953,0.018655236,0.100054598
AGAP000382,0,#VALUE!,NA,NA,NA,NA
AGAP000383,1.311911633,-2.404103741,1.998795976,1.202775956,0.229063032,0.579130895
AGAP000385,50.2817374,-0.351604893,0.306730883,1.146297661,0.251672011,0.606905967
AGAP000387,20.60432334,0.707371773,0.443550778,-1.59479322,0.110758484,0.368164634
AGAP000388,31.60877849,-0.831131918,0.380398884,2.184895782,0.028896489,0.137675716
AGAP000389,19.51469723,-0.413237899,0.45696042,0.904318801,0.36582638,0.724720861
AGAP000390,450.550828,0.128352331,0.156169396,-0.821878894,0.411145827,0.754616079
AGAP000391,3.082716053,-0.268505389,1.113472363,0.241142391,0.809444758,0.956122779
AGAP000392,142.9450597,0.20156597,0.206056751,-0.978206095,0.327972402,0.688372815
AGAP000393,81.59141385,0.05461733,0.257355163,-0.212225508,0.831931108,0.961594125
